img,forward,steering_angle
training_2025-06-14 12:10:13.154055.jpg,1,0
training_2025-06-14 12:10:13.826623.jpg,1,-1
training_2025-06-14 12:10:14.503667.jpg,1,-1
training_2025-06-14 12:10:15.246970.jpg,1,0
training_2025-06-14 12:10:15.913393.jpg,1,0
training_2025-06-14 12:10:16.587648.jpg,1,0
training_2025-06-14 12:10:17.256786.jpg,1,-1
training_2025-06-14 12:10:17.932203.jpg,1,-1
training_2025-06-14 12:10:18.604457.jpg,1,0
training_2025-06-14 12:10:19.270923.jpg,1,0
training_2025-06-14 12:10:19.944808.jpg,1,-1
training_2025-06-14 12:10:20.720412.jpg,1,-1
training_2025-06-14 12:10:21.393573.jpg,1,0
training_2025-06-14 12:10:22.067242.jpg,1,0
training_2025-06-14 12:10:22.739218.jpg,1,0
training_2025-06-14 12:10:23.411613.jpg,1,-1
training_2025-06-14 12:10:24.086310.jpg,1,0
training_2025-06-14 12:10:24.757404.jpg,1,0
training_2025-06-14 12:10:25.429831.jpg,1,-1
training_2025-06-14 12:10:26.203326.jpg,1,-1
training_2025-06-14 12:10:26.878420.jpg,1,-1
training_2025-06-14 12:10:27.553887.jpg,1,0
training_2025-06-14 12:10:28.223978.jpg,1,0
training_2025-06-14 12:10:28.896490.jpg,1,0
training_2025-06-14 12:10:29.571960.jpg,1,0
training_2025-06-14 12:10:30.241516.jpg,1,-1
training_2025-06-14 12:10:30.914986.jpg,1,-1
training_2025-06-14 12:10:31.661502.jpg,1,0
training_2025-06-14 12:10:32.334581.jpg,1,0
training_2025-06-14 12:10:33.014184.jpg,1,-1
training_2025-06-14 12:10:33.678219.jpg,1,0
training_2025-06-14 12:10:34.352304.jpg,1,0
training_2025-06-14 12:10:35.023834.jpg,1,-1
training_2025-06-14 12:10:35.703836.jpg,1,0
training_2025-06-14 12:10:36.370239.jpg,1,0
training_2025-06-14 12:10:37.141991.jpg,1,-1
training_2025-06-14 12:10:37.813732.jpg,1,-1
training_2025-06-14 12:10:38.494919.jpg,1,0
training_2025-06-14 12:10:39.159974.jpg,0,0
training_2025-06-14 12:10:39.834815.jpg,0,0
training_2025-06-14 12:10:40.506124.jpg,0,0
training_2025-06-14 12:10:41.178488.jpg,0,0
training_2025-06-14 12:12:27.140175.jpg,0,0
training_2025-06-14 12:12:27.829123.jpg,1,0
training_2025-06-14 12:12:28.502307.jpg,1,-1
training_2025-06-14 12:12:29.178855.jpg,1,-1
training_2025-06-14 12:12:29.933566.jpg,1,0
training_2025-06-14 12:12:30.583479.jpg,1,0
training_2025-06-14 12:12:31.259871.jpg,1,0
training_2025-06-14 12:12:31.934855.jpg,1,-1
training_2025-06-14 12:12:32.601924.jpg,1,-1
training_2025-06-14 12:12:33.277846.jpg,1,0
training_2025-06-14 12:12:33.947137.jpg,1,0
training_2025-06-14 12:12:34.623589.jpg,1,0
training_2025-06-14 12:12:35.393077.jpg,1,-1
training_2025-06-14 12:12:36.071903.jpg,1,0
training_2025-06-14 12:12:36.746142.jpg,1,0
training_2025-06-14 12:12:37.415688.jpg,1,-1
training_2025-06-14 12:12:38.090581.jpg,1,-1
training_2025-06-14 12:12:38.760065.jpg,1,0
training_2025-06-14 12:12:39.429389.jpg,1,0
training_2025-06-14 12:12:40.099629.jpg,1,-1
training_2025-06-14 12:12:40.852397.jpg,1,0
training_2025-06-14 12:12:41.521621.jpg,1,0
training_2025-06-14 12:12:42.196524.jpg,1,-1
training_2025-06-14 12:12:42.864869.jpg,1,0
training_2025-06-14 12:12:43.535660.jpg,1,0
training_2025-06-14 12:12:44.207180.jpg,1,-1
training_2025-06-14 12:12:44.886514.jpg,1,0
training_2025-06-14 12:12:45.553618.jpg,1,0
training_2025-06-14 12:12:46.326115.jpg,1,0
training_2025-06-14 12:12:47.003052.jpg,1,-1
training_2025-06-14 12:12:47.673848.jpg,1,-1
training_2025-06-14 12:12:48.350791.jpg,1,0
training_2025-06-14 12:12:49.022407.jpg,1,0
training_2025-06-14 12:12:49.695427.jpg,1,0
training_2025-06-14 12:12:50.364538.jpg,1,-1
training_2025-06-14 12:12:51.038180.jpg,1,-1
training_2025-06-14 12:12:51.802130.jpg,1,0
training_2025-06-14 12:12:52.487096.jpg,1,0
training_2025-06-14 12:12:53.160451.jpg,1,-1
training_2025-06-14 12:12:53.825941.jpg,1,0
training_2025-06-14 12:12:54.504048.jpg,1,0
training_2025-06-14 12:12:55.172597.jpg,1,0
training_2025-06-14 12:12:55.842318.jpg,1,-1
training_2025-06-14 12:12:56.514039.jpg,1,-1
training_2025-06-14 12:12:57.259448.jpg,1,0
training_2025-06-14 12:12:57.929020.jpg,1,0
training_2025-06-14 12:12:58.599404.jpg,1,-1
training_2025-06-14 12:12:59.273125.jpg,1,0
training_2025-06-14 12:12:59.946372.jpg,1,0
training_2025-06-14 12:13:00.614654.jpg,1,-1
training_2025-06-14 12:13:01.288665.jpg,1,0
training_2025-06-14 12:13:01.960718.jpg,1,0
training_2025-06-14 12:13:02.726051.jpg,1,-1
training_2025-06-14 12:13:03.374931.jpg,1,0
training_2025-06-14 12:13:04.051862.jpg,1,-1
training_2025-06-14 12:13:04.723943.jpg,1,0
training_2025-06-14 12:13:05.390060.jpg,1,0
training_2025-06-14 12:13:06.060505.jpg,1,-1
training_2025-06-14 12:13:06.736080.jpg,1,0
training_2025-06-14 12:13:07.414273.jpg,1,0
training_2025-06-14 12:13:08.165654.jpg,1,0
training_2025-06-14 12:13:08.827124.jpg,1,-1
training_2025-06-14 12:13:09.502023.jpg,1,-1
training_2025-06-14 12:13:10.178899.jpg,1,0
training_2025-06-14 12:13:10.850841.jpg,1,0
training_2025-06-14 12:13:11.520304.jpg,1,-1
training_2025-06-14 12:13:12.189379.jpg,1,0
training_2025-06-14 12:13:12.862194.jpg,1,0
training_2025-06-14 12:13:13.636235.jpg,1,-1
training_2025-06-14 12:13:14.311229.jpg,1,0
training_2025-06-14 12:13:14.983447.jpg,1,0
training_2025-06-14 12:13:15.653887.jpg,1,-1
training_2025-06-14 12:13:16.326720.jpg,1,-1
training_2025-06-14 12:13:16.999441.jpg,1,0
training_2025-06-14 12:13:17.675781.jpg,1,0
training_2025-06-14 12:13:18.342474.jpg,1,0
training_2025-06-14 12:13:19.106794.jpg,1,-1
training_2025-06-14 12:13:19.762789.jpg,1,0
training_2025-06-14 12:13:20.431537.jpg,1,-1
training_2025-06-14 12:13:21.104866.jpg,1,-1
training_2025-06-14 12:13:21.774941.jpg,1,0
training_2025-06-14 12:13:22.450454.jpg,1,0
training_2025-06-14 12:13:23.120420.jpg,1,0
training_2025-06-14 12:13:23.794488.jpg,1,0
training_2025-06-14 12:13:24.563863.jpg,1,-1
training_2025-06-14 12:13:25.239387.jpg,1,-1
training_2025-06-14 12:13:25.911262.jpg,1,0
training_2025-06-14 12:13:26.583763.jpg,1,0
training_2025-06-14 12:13:27.258443.jpg,1,-1
training_2025-06-14 12:13:27.934297.jpg,1,0
training_2025-06-14 12:13:28.601514.jpg,1,0
training_2025-06-14 12:13:29.270910.jpg,1,-1
training_2025-06-14 12:13:30.047492.jpg,1,0
training_2025-06-14 12:13:30.721538.jpg,1,-1
training_2025-06-14 12:13:31.392667.jpg,1,0
training_2025-06-14 12:13:32.065262.jpg,1,0
training_2025-06-14 12:13:32.736598.jpg,1,-1
training_2025-06-14 12:13:33.409972.jpg,1,0
training_2025-06-14 12:13:34.082313.jpg,1,-1
training_2025-06-14 12:13:34.788816.jpg,1,0
training_2025-06-14 12:13:35.555632.jpg,1,-1
training_2025-06-14 12:13:36.236976.jpg,1,-1
training_2025-06-14 12:13:36.905927.jpg,1,0
training_2025-06-14 12:13:37.581429.jpg,1,0
training_2025-06-14 12:13:38.254770.jpg,1,0
training_2025-06-14 12:13:38.924490.jpg,1,0
training_2025-06-14 12:13:39.597103.jpg,1,-1
training_2025-06-14 12:13:40.269617.jpg,1,-1
training_2025-06-14 12:13:41.032098.jpg,1,0
training_2025-06-14 12:13:41.679007.jpg,1,-1
training_2025-06-14 12:13:42.350775.jpg,1,0
training_2025-06-14 12:13:43.023846.jpg,1,0
training_2025-06-14 12:13:43.694578.jpg,1,-1
training_2025-06-14 12:13:44.368079.jpg,1,0
training_2025-06-14 12:13:45.046927.jpg,1,0
training_2025-06-14 12:13:45.712554.jpg,1,-1
training_2025-06-14 12:13:46.480153.jpg,1,0
training_2025-06-14 12:13:47.130658.jpg,1,0
training_2025-06-14 12:13:47.802236.jpg,1,-1
training_2025-06-14 12:13:48.474994.jpg,1,-1
training_2025-06-14 12:13:49.147159.jpg,1,0
training_2025-06-14 12:13:49.818451.jpg,1,0
training_2025-06-14 12:13:50.496256.jpg,1,0
training_2025-06-14 12:13:51.165606.jpg,1,-1
training_2025-06-14 12:13:51.936011.jpg,1,0
training_2025-06-14 12:13:52.612599.jpg,1,-1
training_2025-06-14 12:13:53.281817.jpg,1,-1
training_2025-06-14 12:13:53.957185.jpg,1,0
training_2025-06-14 12:13:54.628877.jpg,1,0
training_2025-06-14 12:13:55.304282.jpg,1,0
training_2025-06-14 12:13:55.974851.jpg,1,-1
training_2025-06-14 12:13:56.645744.jpg,1,0
training_2025-06-14 12:13:57.395659.jpg,1,0
training_2025-06-14 12:13:58.060421.jpg,1,-1
training_2025-06-14 12:13:58.733331.jpg,1,-1
training_2025-06-14 12:13:59.406774.jpg,1,0
training_2025-06-14 12:14:00.076292.jpg,1,-1
training_2025-06-14 12:14:00.749505.jpg,1,0
training_2025-06-14 12:14:01.422314.jpg,1,0
training_2025-06-14 12:14:02.093420.jpg,1,0
training_2025-06-14 12:14:02.863697.jpg,1,-1
training_2025-06-14 12:14:03.537873.jpg,1,0
training_2025-06-14 12:14:04.211891.jpg,1,0
training_2025-06-14 12:14:04.888873.jpg,1,-1
training_2025-06-14 12:14:05.556615.jpg,1,-1
training_2025-06-14 12:14:06.232760.jpg,1,0
training_2025-06-14 12:14:06.901745.jpg,1,0
training_2025-06-14 12:14:07.575833.jpg,1,0
training_2025-06-14 12:14:08.310707.jpg,1,-1
training_2025-06-14 12:14:08.984600.jpg,1,0
training_2025-06-14 12:14:09.659284.jpg,1,0
training_2025-06-14 12:14:10.331582.jpg,1,-1
training_2025-06-14 12:14:11.004122.jpg,1,-1
training_2025-06-14 12:14:11.675130.jpg,1,-1
training_2025-06-14 12:14:12.349335.jpg,1,0
training_2025-06-14 12:14:13.019865.jpg,1,0
training_2025-06-14 12:14:13.795320.jpg,1,0
training_2025-06-14 12:14:14.467837.jpg,1,0
training_2025-06-14 12:14:15.143445.jpg,1,-1
training_2025-06-14 12:14:15.813825.jpg,1,0
training_2025-06-14 12:14:16.483019.jpg,1,-1
training_2025-06-14 12:14:17.158937.jpg,1,-1
training_2025-06-14 12:14:17.829189.jpg,1,0
training_2025-06-14 12:14:18.503118.jpg,1,-1
training_2025-06-14 12:14:19.283500.jpg,1,0
training_2025-06-14 12:14:19.954500.jpg,1,0
training_2025-06-14 12:14:20.625712.jpg,1,0
training_2025-06-14 12:14:21.298070.jpg,1,-1
training_2025-06-14 12:14:21.969223.jpg,1,-1
training_2025-06-14 12:14:22.643127.jpg,1,0
training_2025-06-14 12:14:23.315021.jpg,1,0
training_2025-06-14 12:14:23.988494.jpg,1,0
training_2025-06-14 12:14:24.758036.jpg,1,-1
training_2025-06-14 12:14:25.433335.jpg,1,0
training_2025-06-14 12:14:26.108439.jpg,1,-1
training_2025-06-14 12:14:26.777509.jpg,1,-1
training_2025-06-14 12:14:27.449099.jpg,1,0
training_2025-06-14 12:14:28.122219.jpg,1,0
training_2025-06-14 12:14:28.792540.jpg,1,0
training_2025-06-14 12:14:29.466837.jpg,1,0
training_2025-06-14 12:14:30.219867.jpg,1,-1
training_2025-06-14 12:14:30.882075.jpg,1,0
training_2025-06-14 12:14:31.554551.jpg,1,0
training_2025-06-14 12:14:32.222896.jpg,1,-1
training_2025-06-14 12:14:32.898039.jpg,1,-1
training_2025-06-14 12:14:33.569655.jpg,1,0
training_2025-06-14 12:14:34.240317.jpg,1,0
training_2025-06-14 12:14:34.915744.jpg,1,-1
training_2025-06-14 12:14:35.682177.jpg,1,-1
training_2025-06-14 12:14:36.357552.jpg,1,0
training_2025-06-14 12:14:37.029183.jpg,1,0
training_2025-06-14 12:14:37.703697.jpg,1,0
training_2025-06-14 12:14:38.378691.jpg,1,0
training_2025-06-14 12:14:39.049275.jpg,1,-1
training_2025-06-14 12:14:39.720406.jpg,1,-1
training_2025-06-14 12:14:40.391797.jpg,1,0
training_2025-06-14 12:14:41.136777.jpg,1,0
training_2025-06-14 12:14:41.805294.jpg,1,0
training_2025-06-14 12:14:42.478271.jpg,1,-1
training_2025-06-14 12:14:43.149798.jpg,1,-1
training_2025-06-14 12:14:43.820251.jpg,1,0
training_2025-06-14 12:14:44.494394.jpg,1,0
training_2025-06-14 12:14:45.165315.jpg,1,-1
training_2025-06-14 12:14:45.839689.jpg,1,0
training_2025-06-14 12:14:46.613391.jpg,1,0
training_2025-06-14 12:14:47.287180.jpg,1,0
training_2025-06-14 12:14:47.962221.jpg,1,-1
training_2025-06-14 12:14:48.629887.jpg,1,-1
training_2025-06-14 12:14:49.305520.jpg,1,0
training_2025-06-14 12:14:49.975965.jpg,1,0
training_2025-06-14 12:14:50.647269.jpg,1,-1
training_2025-06-14 12:14:51.320734.jpg,1,0
training_2025-06-14 12:14:52.095251.jpg,1,0
training_2025-06-14 12:14:52.771118.jpg,1,-1
training_2025-06-14 12:14:53.441729.jpg,1,-1
training_2025-06-14 12:14:54.115666.jpg,1,0
training_2025-06-14 12:14:54.785046.jpg,1,0
training_2025-06-14 12:14:55.460791.jpg,1,0
training_2025-06-14 12:14:56.132367.jpg,1,-1
training_2025-06-14 12:14:56.803747.jpg,1,0
training_2025-06-14 12:14:57.574998.jpg,1,0
training_2025-06-14 12:14:58.224452.jpg,1,-1
training_2025-06-14 12:14:58.897863.jpg,1,0
training_2025-06-14 12:14:59.565952.jpg,1,0
training_2025-06-14 12:15:00.242302.jpg,1,-1
training_2025-06-14 12:15:00.914908.jpg,1,0
training_2025-06-14 12:15:01.585020.jpg,1,0
training_2025-06-14 12:15:02.257941.jpg,1,-1
training_2025-06-14 12:15:03.025247.jpg,1,0
training_2025-06-14 12:15:03.703638.jpg,1,-1
training_2025-06-14 12:15:04.372871.jpg,1,0
training_2025-06-14 12:15:05.046260.jpg,1,0
training_2025-06-14 12:15:05.717931.jpg,1,0
training_2025-06-14 12:15:06.389639.jpg,1,-1
training_2025-06-14 12:15:07.062984.jpg,1,0
training_2025-06-14 12:15:07.733949.jpg,1,0
training_2025-06-14 12:15:08.502831.jpg,1,-1
training_2025-06-14 12:15:09.187103.jpg,1,0
training_2025-06-14 12:15:09.853383.jpg,1,-1
training_2025-06-14 12:15:10.532485.jpg,1,0
training_2025-06-14 12:15:11.203250.jpg,1,0
training_2025-06-14 12:15:11.874019.jpg,1,-1
training_2025-06-14 12:15:12.547879.jpg,1,-1
training_2025-06-14 12:15:13.219598.jpg,1,0
training_2025-06-14 12:15:13.984807.jpg,1,0
training_2025-06-14 12:15:14.664991.jpg,1,0
training_2025-06-14 12:15:15.335878.jpg,1,-1
training_2025-06-14 12:15:16.008574.jpg,1,-1
training_2025-06-14 12:15:16.683567.jpg,1,0
training_2025-06-14 12:15:17.360135.jpg,1,0
training_2025-06-14 12:15:18.030443.jpg,1,-1
training_2025-06-14 12:15:18.702119.jpg,1,0
training_2025-06-14 12:15:19.455907.jpg,1,0
training_2025-06-14 12:15:20.117782.jpg,1,-1
training_2025-06-14 12:15:20.786401.jpg,1,-1
training_2025-06-14 12:15:21.459783.jpg,1,0
training_2025-06-14 12:15:22.130250.jpg,1,0
training_2025-06-14 12:15:22.809649.jpg,1,0
training_2025-06-14 12:15:23.475762.jpg,1,0
training_2025-06-14 12:15:24.147855.jpg,1,-1
training_2025-06-14 12:15:24.919611.jpg,1,-1
training_2025-06-14 12:15:25.592114.jpg,1,-1
training_2025-06-14 12:15:26.266821.jpg,1,0
training_2025-06-14 12:15:26.936557.jpg,1,0
training_2025-06-14 12:15:27.612462.jpg,1,0
training_2025-06-14 12:15:28.285481.jpg,1,-1
training_2025-06-14 12:15:28.954022.jpg,1,0
training_2025-06-14 12:15:29.627286.jpg,1,0
training_2025-06-14 12:15:30.398070.jpg,1,-1
training_2025-06-14 12:15:31.073732.jpg,1,-1
training_2025-06-14 12:15:31.749337.jpg,1,0
training_2025-06-14 12:15:32.420093.jpg,1,0
training_2025-06-14 12:15:33.099059.jpg,1,0
training_2025-06-14 12:15:33.769167.jpg,1,-1
training_2025-06-14 12:15:34.437968.jpg,1,-1
training_2025-06-14 12:15:35.109241.jpg,1,0
training_2025-06-14 12:15:35.864953.jpg,1,0
training_2025-06-14 12:15:36.522706.jpg,1,-1
training_2025-06-14 12:15:37.197498.jpg,1,0
training_2025-06-14 12:15:37.869885.jpg,1,0
training_2025-06-14 12:15:38.542909.jpg,1,-1
training_2025-06-14 12:15:39.219021.jpg,1,0
training_2025-06-14 12:15:39.886846.jpg,1,0
training_2025-06-14 12:15:40.556359.jpg,1,0
training_2025-06-14 12:15:41.326380.jpg,1,-1
training_2025-06-14 12:15:42.006654.jpg,1,0
training_2025-06-14 12:15:42.681587.jpg,1,-1
training_2025-06-14 12:15:43.351820.jpg,1,-1
training_2025-06-14 12:15:44.024774.jpg,1,0
training_2025-06-14 12:15:44.693311.jpg,1,-1
training_2025-06-14 12:15:45.365076.jpg,1,0
training_2025-06-14 12:15:46.042323.jpg,1,0
training_2025-06-14 12:15:46.827397.jpg,1,0
training_2025-06-14 12:15:47.521390.jpg,1,-1
training_2025-06-14 12:15:48.195102.jpg,1,0
training_2025-06-14 12:15:48.867281.jpg,1,0
training_2025-06-14 12:15:49.539348.jpg,1,-1
training_2025-06-14 12:15:50.208996.jpg,1,-1
training_2025-06-14 12:15:50.878771.jpg,1,0
training_2025-06-14 12:15:51.551258.jpg,1,0
training_2025-06-14 12:15:52.333776.jpg,1,0
training_2025-06-14 12:15:53.007959.jpg,1,-1
training_2025-06-14 12:15:53.676185.jpg,1,0
training_2025-06-14 12:15:54.349107.jpg,1,0
training_2025-06-14 12:15:55.021304.jpg,1,-1
training_2025-06-14 12:15:55.689102.jpg,1,0
training_2025-06-14 12:15:56.364070.jpg,1,0
training_2025-06-14 12:15:57.032602.jpg,1,-1
training_2025-06-14 12:15:57.784658.jpg,1,-1
training_2025-06-14 12:15:58.454948.jpg,1,0
training_2025-06-14 12:15:59.129760.jpg,1,0
training_2025-06-14 12:15:59.798945.jpg,1,0
training_2025-06-14 12:16:00.474365.jpg,1,0
training_2025-06-14 12:16:01.141202.jpg,1,-1
training_2025-06-14 12:16:01.815902.jpg,1,-1
training_2025-06-14 12:16:02.485824.jpg,1,0
training_2025-06-14 12:16:03.262636.jpg,1,0
training_2025-06-14 12:16:03.933141.jpg,1,-1
training_2025-06-14 12:16:04.605552.jpg,1,0
training_2025-06-14 12:16:05.276933.jpg,1,0
training_2025-06-14 12:16:05.953983.jpg,1,-1
training_2025-06-14 12:16:06.626354.jpg,1,0
training_2025-06-14 12:16:07.297131.jpg,1,-1
training_2025-06-14 12:16:07.970624.jpg,1,0
training_2025-06-14 12:16:08.742696.jpg,1,-1
training_2025-06-14 12:16:09.413853.jpg,1,0
training_2025-06-14 12:16:10.087542.jpg,1,0
training_2025-06-14 12:16:10.759770.jpg,1,0
training_2025-06-14 12:16:11.433579.jpg,1,-1
training_2025-06-14 12:16:12.101605.jpg,1,0
training_2025-06-14 12:16:12.773373.jpg,1,0
training_2025-06-14 12:16:13.448267.jpg,1,-1
training_2025-06-14 12:16:14.189940.jpg,1,-1
training_2025-06-14 12:16:14.864011.jpg,1,0
training_2025-06-14 12:16:15.536432.jpg,1,0
training_2025-06-14 12:16:16.210708.jpg,1,0
training_2025-06-14 12:16:16.881365.jpg,1,0
training_2025-06-14 12:16:17.553390.jpg,1,-1
training_2025-06-14 12:16:18.226744.jpg,1,0
training_2025-06-14 12:16:18.900862.jpg,1,0
training_2025-06-14 12:16:19.668110.jpg,1,-1
training_2025-06-14 12:16:20.341426.jpg,1,-1
training_2025-06-14 12:16:21.012782.jpg,1,0
training_2025-06-14 12:16:21.685964.jpg,1,0
training_2025-06-14 12:16:22.367199.jpg,1,0
training_2025-06-14 12:16:23.036682.jpg,1,0
training_2025-06-14 12:16:23.704425.jpg,1,-1
training_2025-06-14 12:16:24.376429.jpg,1,0
training_2025-06-14 12:16:25.143489.jpg,1,-1
training_2025-06-14 12:16:25.825033.jpg,1,-1
training_2025-06-14 12:16:26.494572.jpg,1,0
training_2025-06-14 12:16:27.167843.jpg,1,0
training_2025-06-14 12:16:27.840512.jpg,1,0
training_2025-06-14 12:16:28.512982.jpg,1,0
training_2025-06-14 12:16:29.184502.jpg,1,-1
training_2025-06-14 12:16:29.853978.jpg,1,-1
training_2025-06-14 12:16:30.597564.jpg,1,0
training_2025-06-14 12:16:31.268161.jpg,1,0
training_2025-06-14 12:16:31.940460.jpg,1,0
training_2025-06-14 12:16:32.613191.jpg,1,-1
training_2025-06-14 12:16:33.286131.jpg,1,-1
training_2025-06-14 12:16:33.960697.jpg,1,0
training_2025-06-14 12:16:34.628237.jpg,1,0
training_2025-06-14 12:16:35.300606.jpg,1,0
training_2025-06-14 12:16:36.079566.jpg,1,-1
training_2025-06-14 12:16:36.753893.jpg,1,0
training_2025-06-14 12:16:37.425989.jpg,1,-1
training_2025-06-14 12:16:38.099063.jpg,1,0
training_2025-06-14 12:16:38.770160.jpg,1,0
training_2025-06-14 12:16:39.439248.jpg,1,-1
training_2025-06-14 12:16:40.109823.jpg,1,-1
training_2025-06-14 12:16:40.783215.jpg,1,0
training_2025-06-14 12:16:41.553967.jpg,1,0
training_2025-06-14 12:16:42.232209.jpg,1,0
training_2025-06-14 12:16:42.904693.jpg,1,-1
training_2025-06-14 12:16:43.576997.jpg,1,0
training_2025-06-14 12:16:44.249656.jpg,1,0
training_2025-06-14 12:16:44.921670.jpg,1,-1
training_2025-06-14 12:16:45.591993.jpg,1,0
training_2025-06-14 12:16:46.265011.jpg,1,-1
training_2025-06-14 12:16:47.013130.jpg,1,-1
training_2025-06-14 12:16:47.678939.jpg,1,0
training_2025-06-14 12:16:48.350378.jpg,1,0
training_2025-06-14 12:16:49.025174.jpg,1,0
training_2025-06-14 12:16:49.695815.jpg,1,0
training_2025-06-14 12:16:50.377774.jpg,1,-1
training_2025-06-14 12:16:51.045982.jpg,1,-1
training_2025-06-14 12:16:51.711502.jpg,1,-1
training_2025-06-14 12:16:52.484344.jpg,1,0
training_2025-06-14 12:16:53.162299.jpg,1,0
training_2025-06-14 12:16:53.828972.jpg,1,0
training_2025-06-14 12:16:54.507806.jpg,1,0
training_2025-06-14 12:16:55.178558.jpg,1,-1
training_2025-06-14 12:16:55.850572.jpg,1,-1
training_2025-06-14 12:16:56.522658.jpg,1,-1
training_2025-06-14 12:16:57.190291.jpg,1,0
training_2025-06-14 12:16:57.961973.jpg,1,0
training_2025-06-14 12:16:58.638433.jpg,1,0
training_2025-06-14 12:16:59.308912.jpg,1,-1
training_2025-06-14 12:16:59.984197.jpg,0,-1
training_2025-06-14 12:17:00.653162.jpg,0,-1
training_2025-06-14 12:17:01.325299.jpg,0,-1
training_2025-06-14 12:17:01.999575.jpg,0,-1
training_2025-06-14 12:17:02.670874.jpg,0,0
training_2025-06-14 12:17:03.417589.jpg,0,0
training_2025-06-14 12:17:04.087804.jpg,0,-1
training_2025-06-14 12:17:04.756485.jpg,0,0
training_2025-06-14 12:17:05.429093.jpg,0,0
training_2025-06-14 12:17:06.101361.jpg,0,-1
training_2025-06-14 12:17:06.781832.jpg,0,-1
training_2025-06-14 12:17:07.447616.jpg,0,0
training_2025-06-14 12:17:08.124506.jpg,0,0
training_2025-06-14 12:17:08.894954.jpg,0,0
training_2025-06-14 12:17:09.571268.jpg,0,-1
training_2025-06-14 12:17:10.242792.jpg,0,-1
training_2025-06-14 12:17:10.916717.jpg,0,0
training_2025-06-14 12:17:11.590467.jpg,0,0
training_2025-06-14 12:17:12.259878.jpg,0,0
training_2025-06-14 12:17:12.932933.jpg,0,0
training_2025-06-14 12:17:13.606242.jpg,0,-1
training_2025-06-14 12:17:14.379271.jpg,0,0
training_2025-06-14 12:17:15.056050.jpg,0,-1
training_2025-06-14 12:17:15.726735.jpg,0,-1
training_2025-06-14 12:17:16.399533.jpg,0,0
training_2025-06-14 12:17:17.076605.jpg,0,0
training_2025-06-14 12:17:17.748046.jpg,0,-1
training_2025-06-14 12:17:18.415528.jpg,0,0
training_2025-06-14 12:17:19.089292.jpg,0,0
training_2025-06-14 12:17:19.862465.jpg,0,0
training_2025-06-14 12:17:20.546350.jpg,0,-1
training_2025-06-14 12:17:21.216238.jpg,0,0
training_2025-06-14 12:17:21.888259.jpg,0,-1
training_2025-06-14 12:17:22.560186.jpg,0,0
training_2025-06-14 12:17:23.231075.jpg,0,0
training_2025-06-14 12:17:23.901843.jpg,0,-1
training_2025-06-14 12:17:24.573890.jpg,0,0
training_2025-06-14 12:17:25.328052.jpg,0,0
training_2025-06-14 12:17:25.992949.jpg,0,0
training_2025-06-14 12:17:26.664592.jpg,0,-1
training_2025-06-14 12:17:27.336976.jpg,0,0
training_2025-06-14 12:17:28.012070.jpg,0,0
training_2025-06-14 12:17:28.684929.jpg,0,0
training_2025-06-14 12:17:29.356440.jpg,0,-1
